No.	年度	開講区分	所属	科目名	成績入力担当	曜日・時限	時間割コード
88	2026	第1クォーター	国際人間科学部	グローバルコミュニケーション発展演習Ｃ	松本 絵理子	火3	1HE11
89	2026	第1クォーター	国際人間科学部	グローバルコミュニケーション発展演習Ｃ	康　敏	火3	1HE13
90	2026	第1クォーター	国際人間科学部	生理心理学１（神経・生理心理学１）	古谷　真樹	火3	1HF24
91	2026	第1クォーター	国際人間科学部	シアトリカル・アート論１	大田 美佐子	火3	1HF70
92	2026	第1クォーター	国際人間科学部	環境基礎科学実験Ｂ１（主に生物学）	近江戸 伸子	火3,4	1HG10
93	2026	第1クォーター	国際人間科学部	初等カリキュラム論１	山口　悦司	火3	1HH11
94	2026	第1クォーター	国際人間科学部	乳幼児理解と教育相談１	木下 孝司	火3	1HH63
95	2026	第2クォーター	国際人間科学部	ESD生涯学習論B	後藤　聡美	火3	2H512
96	2026	第2クォーター	国際人間科学部	環境形成科学調査法２	佐藤　真行	火3	2H662
97	2026	第2クォーター	国際人間科学部	日本歴史文化論Ｂ	長 志珠絵	火3	2HD34
98	2026	第2クォーター	国際人間科学部	グローバル社会動態基礎演習Ｄ	青山 薫	火3	2HD93
99	2026	第2クォーター	国際人間科学部	グローバル文化形成基礎演習Ｄ	岡本　佳子	火3	2HD94
100	2026	第2クォーター	国際人間科学部	グローバル社会動態発展演習Ｄ	ADEBAHR David	火3	2HE04
101	2026	第2クォーター	国際人間科学部	グローバル文化形成発展演習Ｄ	礒谷　有亮	火3	2HE09
102	2026	第2クォーター	国際人間科学部	グローバルコミュニケーション発展演習Ｄ	松本 絵理子	火3	2HE11
103	2026	第2クォーター	国際人間科学部	グローバルコミュニケーション発展演習Ｄ	康　敏	火3	2HE13
104	2026	第2クォーター	国際人間科学部	生理心理学２（神経・生理心理学２）	古谷　真樹	火3	2HF24
105	2026	第2クォーター	国際人間科学部	シアトリカル・アート論２	大田 美佐子	火3	2HF70
106	2026	第2クォーター	国際人間科学部	環境基礎科学実験Ｂ２（主に生物学）	近江戸 伸子	火3,4	2HG10
107	2026	第2クォーター	国際人間科学部	初等カリキュラム論２	山口　悦司	火3	2HH11
108	2026	第2クォーター	国際人間科学部	乳幼児理解と教育相談２	木下 孝司	火3	2HH63
109	2026	後期	国際人間科学部	宗教文化論	中村　麻美	火3	3H343
110	2026	後期	国際人間科学部	イギリス社会文化論	中村　麻美	火3	3H344
111	2026	後期	国際人間科学部	芸術文化表象論	岡本　佳子	火3	3H371
112	2026	後期	国際人間科学部	現代文化システム論発展演習Ⅰ	田中　祐理子	火3	3H405
113	2026	後期	国際人間科学部	現代文化システム論発展演習Ⅰ	青山 薫	火3	3H408
114	2026	後期	国際人間科学部	言語情報コミュニケーション論発展演習Ⅰ	松本 絵理子	火3	3H411
115	2026	後期	国際人間科学部	言語情報コミュニケーション論発展演習Ⅰ	村尾 元	火3	3H412
116	2026	後期	国際人間科学部	グローバル文化特別演習Ⅰ	新川　匠郎	火3	3H445
