No.	年度	開講区分	所属	科目名	成績入力担当	曜日・時限	時間割コード
418	2026	第4クォーター	教養教育院	Academic English Communication B2	池澤　匠	月4	4U180
419	2026	第4クォーター	教養教育院	Academic English Communication B2	野原　万里	月4	4U181
420	2026	第4クォーター	教養教育院	Academic English Literacy B2	保田　幸子	月4	4U244
421	2026	第4クォーター	教養教育院	Academic English Literacy B2	深町　悟	月4	4U245
422	2026	第4クォーター	教養教育院	Academic English Literacy B2	Chapman-S Ben	月4	4U246
423	2026	第4クォーター	教養教育院	Academic English Literacy B2	島津 厚久	月4	4U247
424	2026	第4クォーター	教養教育院	Academic English Literacy B2	大石　侑香	月4	4U248
425	2026	第4クォーター	教養教育院	Academic English Literacy B2	韋　恩琦	月4	4U249
426	2026	第4クォーター	教養教育院	Academic English Literacy B2	Stephen Horn	月4	4U250
427	2026	第4クォーター	教養教育院	Academic English Literacy B2	Mullin Bertram	月4	4U251
428	2026	第4クォーター	教養教育院	Academic English Literacy B2	浅野　真也	月4	4U252
429	2026	第4クォーター	教養教育院	Academic English Literacy B2（ACE）	張　応謙	月4	4U308
430	2026	第4クォーター	教養教育院	Academic English Literacy B2（ACE）	Brad Colpitts	月4	4U309
431	2026	第4クォーター	教養教育院	外国語セミナーＢ（中国語）(副：外国語セミナーＢ（中国語）)	高橋　康徳	月4	4U632
432	2026	第4クォーター	教養教育院	生物学各論Ｃ２	大沼　亮	月4	4U842
433	2026	第1クォーター	教養教育院	海外留学のすすめＡ	西川　太郎	月5	1U108
434	2026	第1クォーター	教養教育院	データサイエンス基礎学	藤　博之	月5	1U110
435	2026	第1クォーター	教養教育院	情報基礎	伴　好弘	月5	1U861
436	2026	第2クォーター	教養教育院	ひょうご神戸学	松下　正和	月5	2U095
437	2026	第2クォーター	教養教育院	多文化共生のための日本語コミュニケーション	黒田 千晴	月5	2U118
438	2026	第2クォーター	教養教育院	海外留学のすすめB	余　玟欣	月5	2U122
439	2026	第3クォーター	教養教育院	ひょうご神戸学	松下　正和	月5	3U098
440	2026	第3クォーター	教養教育院	データサイエンス基礎演習	陳　思楠	月5	3U103
441	2026	第3クォーター	教養教育院	価値創造論基礎	鶴田 宏樹	月5	3U117
442	2026	第3クォーター	教養教育院	国際協力の現状と課題Ａ	李　尚祐	月5	3U128
443	2026	第3クォーター	教養教育院	情報基礎	伴　好弘	月5	3U861
444	2026	第4クォーター	教養教育院	データサイエンス基礎演習	中村 匡秀	月5	4U095
