No.    年度    開講区分    所属    科目名    成績入力担当    曜日・時限    時間割コード
72    2026    第2クォーター    教養教育院    中国語初級Ｂ２    陳　迪    木1    2U601
73    2026    第2クォーター    教養教育院    中国語初級Ｂ２    桂　小蘭    木1    2U602
74    2026    第2クォーター    教養教育院    中国語初級Ｂ２    姫　梅    木1    2U603
75    2026    第2クォーター    教養教育院    ロシア語初級Ｂ２    高島　尚生    木1    2U651
76    2026    第2クォーター    教養教育院    線形代数２    桑村 雅隆    木1    2U731
77    2026    第2クォーター    教養教育院    線形代数２    大須賀 昇    木1    2U732
78    2026    第2クォーター    教養教育院    線形代数２    嘉田　勝    木1    2U733
79    2026    第2クォーター    教養教育院    線形代数２    太田 泰広    木1    2U734
80    2026    後期    教養教育院    国際協力アクティブ・ラーニングＡ(主：Statistics)    高橋　新吾    木1    3G104
81    2026    第3クォーター    教養教育院    保健学Ａ    亀岡 正典    木1    3U064
82    2026    第3クォーター    教養教育院    生物学Ｂ    伊藤　俊樹    木1    3U067
83    2026    第3クォーター    教養教育院    生物学Ｃ    丑丸 敦史    木1    3U069
84    2026    第3クォーター    教養教育院    数学Ｄ    メヒア　ディエゴ    木1    3U073
85    2026    第3クォーター    教養教育院    化学Ａ    武智　恭世    木1    3U078
86    2026    第3クォーター    教養教育院    化学Ｂ    西野　孝    木1    3U080
87    2026    第3クォーター    教養教育院    惑星学Ｂ    清杉　孝司    木1    3U083
88    2026    第3クォーター    教養教育院    情報学Ａ    小林 太    木1    3U086
89    2026    第3クォーター    教養教育院    カタチの文化学    野中 哲士    木1    3U090
90    2026    第3クォーター    教養教育院    生物資源と農業Ａ    石川 亮    木1    3U091
91    2026    後期    教養教育院    国際協力アクティブ・ラーニングＡ(主：Statistics)    高橋　新吾    木1    3U104
92    2026    第3クォーター    教養教育院    ドイツ語初級Ａ３    衣笠　太朗    木1    3U411
93    2026    第3クォーター    教養教育院    ドイツ語初級Ａ３    馬場　綾香    木1    3U412
94    2026    第3クォーター    教養教育院    ドイツ語初級Ａ３    柴　亜矢子    木1    3U413
95    2026    第3クォーター    教養教育院    ドイツ語初級Ｂ３    横田 一哉    木1    3U436
96    2026    第3クォーター    教養教育院    ドイツ語初級Ｂ３    橋木 郁子    木1    3U437
97    2026    第3クォーター    教養教育院    ドイツ語初級Ｂ３    Bjoern Kasper    木1    3U438
98    2026    第3クォーター    教養教育院    第三外国語（ドイツ語）Ｔ３    衣笠　太朗    木1    3U460
99    2026    第3クォーター    教養教育院    フランス語初級Ａ３    中畑　寛之    木1    3U490
100    2026    第3クォーター    教養教育院    フランス語初級Ａ３    池田　信虎    木1    3U491
101    2026    第3クォーター    教養教育院    フランス語初級Ｂ３    川口 陽子    木1    3U511
102    2026    第3クォーター    教養教育院    フランス語初級Ｂ３    武内 英公子    木1    3U512
103    2026    第3クォーター    教養教育院    フランス語初級Ｂ３    釣 馨    木1    3U513
104    2026    第3クォーター    教養教育院    第三外国語（フランス語）Ｔ３    中畑　寛之    木1    3U534
105    2026    第3クォーター    教養教育院    中国語初級Ａ３    陳　凱僑    木1    3U586
106    2026    第3クォーター    教養教育院    中国語初級Ｂ３    高　茜    木1    3U593
107    2026    第3クォーター    教養教育院    中国語初級Ｂ３    孫　芸珊    木1    3U594
108    2026    第3クォーター    教養教育院    中国語初級Ｂ３    陳　迪    木1    3U595
109    2026    第3クォーター    教養教育院    中国語初級Ｂ３    姫　梅    木1    3U596
110    2026    第3クォーター    教養教育院    中国語初級Ｂ３    傍島　史奈    木1    3U598
111    2026    第3クォーター    教養教育院    中国語初級Ｂ３    畢　奇    木1    3U599
112    2026    第3クォーター    教養教育院    中国語初級Ｂ３    桂　小蘭    木1    3U600
113    2026    第3クォーター    教養教育院    中国語初級Ｂ３    夏　麒    木1    3U601
114    2026    第3クォーター    教養教育院    ロシア語初級Ｂ３    高島　尚生    木1    3U651
115    2026    第3クォーター    教養教育院    線形代数入門１ Ｂ(学番下3桁：501-590)    本田　あおい    木1    3U741
116    2026    第3クォーター    教養教育院    線形代数入門１ Ｂ(学番下3桁：591-680)    森本　和輝    木1    3U742
117    2026    第3クォーター    教養教育院    線形代数入門１ Ｂ(学番下3桁：681-)    高坂 良史    木1    3U743
