No.	年度	開講区分	所属	科目名	成績入力担当	曜日・時限	時間割コード
86	2026	第4クォーター	文学部	東洋史特殊講義（b）	真下 裕之	月4	4L019
87	2026	第4クォーター	文学部	東洋史（b）	真下 裕之	月4	4L020
88	2026	第4クォーター	文学部	東洋近世近代史（b）	真下 裕之	月4	4L021
89	2026	第4クォーター	文学部	倫理学講義（b）	茶谷　直人	月4	4L119
90	2026	第3クォーター	文学部	社会学特殊講義（a）	白鳥 義彦	月5	3L022
91	2026	第3クォーター	文学部	比較社会学（a）	白鳥 義彦	月5	3L023
92	2026	後期	文学部	社会学特殊講義	白鳥 義彦	月5	3L334
93	2026	後期	文学部	比較社会学	白鳥 義彦	月5	3L335
94	2026	第4クォーター	文学部	社会学特殊講義（b）	白鳥 義彦	月5	4L022
95	2026	第4クォーター	文学部	比較社会学（b）	白鳥 義彦	月5	4L023
96	2026	第3クォーター	文学部	国語学演習（a）	池田　來未	火2	3L027
97	2026	第3クォーター	文学部	博物館展示論（a）	芦田　彩葵	火2	3L029
98	2026	第3クォーター	文学部	英語科教育論C1	吉田　達弘	火2	3L117
99	2026	後期	文学部	国語学演習	池田　來未	火2	3L339
100	2026	後期	文学部	フランス語学演習	Christophe Garrabet	火2	3L340
101	2026	後期	文学部	言語学特殊講義	田中　真一	火2	3L342
102	2026	後期	文学部	博物館展示論	芦田　彩葵	火2	3L343
103	2026	後期	文学部	英語科教育論C	吉田　達弘	火2	3L503
104	2026	第4クォーター	文学部	国語学演習（b）	池田　來未	火2	4L027
105	2026	第4クォーター	文学部	博物館展示論（b）	芦田　彩葵	火2	4L029
106	2026	第4クォーター	文学部	英語科教育論C2	吉田　達弘	火2	4L117
107	2026	第3クォーター	文学部	国文学演習（a）	有澤　知世	火3	3L031
108	2026	第3クォーター	文学部	イギリス文学演習（a）	芦津　かおり	火3	3L032
109	2026	第3クォーター	文学部	東洋史特殊講義（a）	村井　恭子	火3	3L033
110	2026	第3クォーター	文学部	東洋史（a）	村井　恭子	火3	3L034
111	2026	第3クォーター	文学部	東洋古代中世史（a）	村井　恭子	火3	3L035
112	2026	第3クォーター	文学部	心理学演習（a）	野口　泰基	火3	3L036
113	2026	第3クォーター	文学部	社会学演習（a）	白鳥 義彦	火3	3L037
114	2026	第3クォーター	文学部	西洋美術史（a）	宇埜　直子	火3	3L038
115	2026	第3クォーター	文学部	日本史特殊講義（a）	根本　みなみ	火3	3L115
116	2026	第3クォーター	文学部	西洋史特殊講義（a）	前川　一郎	火3	3L120
117	2026	第3クォーター	文学部	西洋史（a）	前川　一郎	火3	3L121
118	2026	後期	文学部	西洋古典語（ギリシア語）	茶谷　直人	火3	3L345
119	2026	後期	文学部	国文学演習	有澤　知世	火3	3L346
120	2026	後期	文学部	中国文学演習	早川　太基	火3	3L347
121	2026	後期	文学部	イギリス文学演習	芦津　かおり	火3	3L348
122	2026	後期	文学部	東洋史特殊講義	村井　恭子	火3	3L349
123	2026	後期	文学部	東洋史	村井　恭子	火3	3L350
124	2026	後期	文学部	東洋古代中世史	村井　恭子	火3	3L351
125	2026	後期	文学部	心理学演習	野口　泰基	火3	3L352
126	2026	後期	文学部	グローバル人文学専門英語	野口　泰基	火3	3L353
127	2026	後期	文学部	社会学演習	白鳥 義彦	火3	3L354
128	2026	後期	文学部	西洋美術史	宇埜　直子	火3	3L355
129	2026	後期	文学部	美術史特殊講義	宇埜　直子	火3	3L356
130	2026	後期	文学部	日本史特殊講義	根本　みなみ	火3	3L501
131	2026	後期	文学部	西洋史特殊講義	前川　一郎	火3	3L508
132	2026	後期	文学部	西洋史	前川　一郎	火3	3L509
133	2026	後期	文学部	フランス文学特殊講義	宇野木　めぐみ	火3	3L510
134	2026	第4クォーター	文学部	国文学演習（b）	有澤　知世	火3	4L031
135	2026	第4クォーター	文学部	イギリス文学演習（b）	芦津　かおり	火3	4L032
136	2026	第4クォーター	文学部	東洋史特殊講義（b）	村井　恭子	火3	4L033
137	2026	第4クォーター	文学部	東洋史（b）	村井　恭子	火3	4L034
138	2026	第4クォーター	文学部	東洋古代中世史（b）	村井　恭子	火3	4L035
139	2026	第4クォーター	文学部	心理学演習（b）	野口　泰基	火3	4L036
140	2026	第4クォーター	文学部	社会学演習（b）	白鳥 義彦	火3	4L037
141	2026	第4クォーター	文学部	西洋美術史（b）	宇埜　直子	火3	4L038
142	2026	第4クォーター	文学部	日本史特殊講義（b）	根本　みなみ	火3	4L115
143	2026	第4クォーター	文学部	西洋史特殊講義（b）	前川　一郎	火3	4L120
144	2026	第4クォーター	文学部	西洋史（b）	前川　一郎	火3	4L121
145	2026	第3クォーター	文学部	哲学演習（a）	茶谷　直人	火4	3L039
146	2026	第3クォーター	文学部	イギリス文学特殊講義（a）	芦津　かおり	火4	3L040
147	2026	第3クォーター	文学部	イギリス文学史（a）	芦津　かおり	火4	3L041
148	2026	第3クォーター	文学部	西洋史特殊講義（a）	阿部　拓児	火4	3L042
149	2026	第3クォーター	文学部	西洋古代中世史（a）	阿部　拓児	火4	3L043
150	2026	第3クォーター	文学部	西洋史（a）	阿部　拓児	火4	3L044
151	2026	第3クォーター	文学部	心理学演習（a）	野口　泰基	火4	3L045
152	2026	第3クォーター	文学部	社会学演習（a）	梅村　麦生	火4	3L046
153	2026	第3クォーター	文学部	日本史演習（a）	根本　みなみ	火4	3L116
154	2026	後期	文学部	哲学演習	茶谷　直人	火4	3L357
155	2026	後期	文学部	中国文学演習	濱田　麻矢	火4	3L358
156	2026	後期	文学部	イギリス文学特殊講義	芦津　かおり	火4	3L359
