No.    年度    開講区分    所属    科目名    成績入力担当    曜日・時限    時間割コード
74    2026    第3クォーター    教養教育院    Academic English Communication B1    Jimmy J.Aames    水1    3U185
75    2026    第3クォーター    教養教育院    Academic English Communication B1    伊藤 友美    水1    3U186
76    2026    第3クォーター    教養教育院    Academic English Communication B1    岡本　佳子    水1    3U187
77    2026    第3クォーター    教養教育院    Academic English Communication B1    Mullin Bertram    水1    3U188
78    2026    第3クォーター    教養教育院    Academic English Communication B1    佐藤　健    水1    3U190
79    2026    第3クォーター    教養教育院    Academic English Literacy B1    岡田 浩樹    水1    3U253
80    2026    第3クォーター    教養教育院    Academic English Literacy B1    牧田　快    水1    3U254
81    2026    第3クォーター    教養教育院    Academic English Literacy B1    合原　織部    水1    3U255
82    2026    第3クォーター    教養教育院    Academic English Literacy B1    BELARGA OLIVER    水1    3U256
83    2026    第3クォーター    教養教育院    Academic English Literacy B1    Stephen Horn    水1    3U257
84    2026    第3クォーター    教養教育院    Academic English Literacy B1    LIPEDE ADEBOYE OLADIPO GABIOLA    水1    3U258
85    2026    第3クォーター    教養教育院    Academic English Literacy B1    池田　直樹    水1    3U259
86    2026    第3クォーター    教養教育院    Academic English Literacy B1    土田　千愛    水1    3U260
87    2026    第3クォーター    教養教育院    Academic English Communication B1（ACE）    Michael D. Smith    水1    3U291
88    2026    第3クォーター    教養教育院    Academic English Communication B1（ACE）    Tim　Greer    水1    3U292
89    2026    第4クォーター    教養教育院    哲学    新川　拓哉    水1    4U002
90    2026    第4クォーター    教養教育院    心理学Ｂ    岸田　広平    水1    4U005
91    2026    第4クォーター    教養教育院    文学Ｂ    都田　康仁    水1    4U015
92    2026    第4クォーター    教養教育院    言語科学Ａ    曠　景明    水1    4U018
93    2026    第4クォーター    教養教育院    芸術と文化Ｂ    板倉　史明    水1    4U023
94    2026    第4クォーター    教養教育院    日本史Ｂ    辛島　理人    水1    4U026
95    2026    第4クォーター    教養教育院    西洋史Ｂ    小澤　卓也    水1    4U030
96    2026    第4クォーター    教養教育院    生活環境と技術    井上 真理    水1    4U048
97    2026    第4クォーター    教養教育院    現代の経済Ａ    八木　浩平    水1    4U055
98    2026    第4クォーター    教養教育院    Academic English Communication B2    Beaton Jason    水1    4U182
99    2026    第4クォーター    教養教育院    Academic English Communication B2    Andy Rushton    水1    4U183
100    2026    第4クォーター    教養教育院    Academic English Communication B2    鈴木　朋子    水1    4U184
101    2026    第4クォーター    教養教育院    Academic English Communication B2    Jimmy J.Aames    水1    4U185
102    2026    第4クォーター    教養教育院    Academic English Communication B2    伊藤 友美    水1    4U186
103    2026    第4クォーター    教養教育院    Academic English Communication B2    岡本　佳子    水1    4U187
104    2026    第4クォーター    教養教育院    Academic English Communication B2    Mullin Bertram    水1    4U188
105    2026    第4クォーター    教養教育院    Academic English Communication B2    佐藤　健    水1    4U190
106    2026    第4クォーター    教養教育院    Academic English Literacy B2    岡田 浩樹    水1    4U253
107    2026    第4クォーター    教養教育院    Academic English Literacy B2    牧田　快    水1    4U254
108    2026    第4クォーター    教養教育院    Academic English Literacy B2    合原　織部    水1    4U255
109    2026    第4クォーター    教養教育院    Academic English Literacy B2    BELARGA OLIVER    水1    4U256
110    2026    第4クォーター    教養教育院    Academic English Literacy B2    Stephen Horn    水1    4U257
111    2026    第4クォーター    教養教育院    Academic English Literacy B2    LIPEDE ADEBOYE OLADIPO GABIOLA    水1    4U258
112    2026    第4クォーター    教養教育院    Academic English Literacy B2    池田　直樹    水1    4U259
113    2026    第4クォーター    教養教育院    Academic English Literacy B2    土田　千愛    水1    4U260
114    2026    第4クォーター    教養教育院    Academic English Communication B2（ACE）    Michael D. Smith    水1    4U291
115    2026    第4クォーター    教養教育院    Academic English Communication B2（ACE）    Tim　Greer    水1    4U292
116    2026    第1クォーター    教養教育院    外国語セミナーＣ（英語）(主：外国語セミナーＣ（英語）)    Jimmy J.Aames    水2    1G312
117    2026    第1クォーター    教養教育院    心理学Ａ    石川　萌子    水2    1U002
118    2026    第1クォーター    教養教育院    心理学Ｂ    木下 孝司    水2    1U003
119    2026    第1クォーター    教養教育院    論理学    佐々木 崇    水2    1U006
120    2026    第1クォーター    教養教育院    教育学Ａ    目黒 強    水2    1U008
121    2026    第1クォーター    教養教育院    教育学Ｂ    大山　牧子    水2    1U009
122    2026    第1クォーター    教養教育院    倫理学    田中　祐理子    水2    1U012
123    2026    第1クォーター    教養教育院    政治と社会    井上　弘貴    水2    1U060
124    2026    第1クォーター    教養教育院    教育と社会    葛城　浩一    水2    1U067
125    2026    第1クォーター    教養教育院    現代物理学が描く世界    大久保 晋    水2    1U086
126    2026    第1クォーター    教養教育院    身近な物理法則    園田　英徳    水2    1U087
127    2026    第1クォーター    教養教育院    生物学Ｄ    杉浦 真治    水2    1U088
128    2026    第1クォーター    教養教育院    カタチの自然学A    鈴木　広隆    水2    1U089
129    2026    第1クォーター    教養教育院    科学技術と社会Ａ    水島　靖典    水2    1U105
130    2026    第1クォーター    教養教育院    科学技術と社会Ｃ    荻野　千秋    水2    1U107
131    2026    第1クォーター    教養教育院    Academic English Communication A1    野原　万里    水2    1U190
132    2026    第1クォーター    教養教育院    Academic English Communication A1    田中 順子    水2    1U191
133    2026    第1クォーター    教養教育院    Academic English Communication A1    伊藤 友美    水2    1U192
134    2026    第1クォーター    教養教育院    Academic English Communication A1    岡本　佳子    水2    1U193
135    2026    第1クォーター    教養教育院    Academic English Communication A1    Tim　Greer    水2    1U194
136    2026    第1クォーター    教養教育院    Academic English Communication A1    柏木 治美    水2    1U195
137    2026    第1クォーター    教養教育院    Academic English Communication A1    佐藤　健    水2    1U196
138    2026    第1クォーター    教養教育院    Academic English Communication A1    鈴木　朋子    水2    1U197
139    2026    第1クォーター    教養教育院    Academic English Literacy A1    合原　織部    水2    1U261
140    2026    第1クォーター    教養教育院    Academic English Literacy A1    Beaton Jason    水2    1U262
141    2026    第1クォーター    教養教育院    Academic English Literacy A1    Stephen Horn    水2    1U263
142    2026    第1クォーター    教養教育院    Academic English Literacy A1    LIPEDE ADEBOYE OLADIPO GABIOLA    水2    1U264
143    2026    第1クォーター    教養教育院    Academic English Literacy A1    牧田　快    水2    1U265
144    2026    第1クォーター    教養教育院    Academic English Literacy A1    石野 美香    水2    1U266
145    2026    第1クォーター    教養教育院    Academic English Literacy A1    BELARGA OLIVER    水2    1U267
146    2026    第1クォーター    教養教育院    外国語セミナーＣ（英語）(副：外国語セミナーＣ（英語）)    Jimmy J.Aames    水2    1U312
147    2026    前期    教養教育院    健康・スポーツ科学実習基礎    伊賀野　大    水2    1U683
148    2026    前期    教養教育院    健康・スポーツ科学実習基礎    益冨 真子    水2    1U684
